timestamp,user,file_path,operation,file_size_kb,access_time_sec,privilege_level,source_ip,is_malicious
2025-04-05 23:43:23,admin001,/home/admin001/secure/lglmcjrx.bat,encrypt,2169.28,2.04,user,172.16.0.3,1
2025-04-04 04:45:23,user777,/home/user777/downloads/pzysyycb.docx,read,3053.55,0.73,user,192.168.1.101,0
2025-03-31 18:15:23,admin001,/home/admin001/secure/atfdvuhj.pdf,encrypt,1184.22,4.15,user,198.51.100.1,1
2025-04-02 08:56:23,user001,/home/user001/shared/vdcpudiy.xls,close,4978.76,2.81,guest,45.67.23.12,0
2025-04-18 00:12:23,admin001,/home/admin001/desktop/veqhsqpl.txt,open,4156.97,2.24,guest,198.51.100.1,0
2025-04-14 17:17:23,admin001,/home/admin001/desktop/cuftsdwv.jpg,write,3131.51,3.74,admin,192.168.1.101,0
2025-04-29 12:42:23,user001,/home/user001/documents/ayldzwtq.xls,write,4652.12,0.32,guest,10.0.0.2,0
2025-04-28 18:47:23,user023,/home/user023/secure/fkjvqaaa.jpg,read,1478.14,2.04,guest,203.0.113.5,0
2025-04-27 16:08:23,admin001,/home/admin001/desktop/gpoiwrsq.sh,open,4169.38,2.59,admin,172.16.0.3,0
2025-04-28 01:10:23,user105,/home/user105/shared/rvvppufa.bat,open,5206.71,3.81,guest,156.54.32.12,0
2025-04-07 16:21:23,user105,/home/user105/downloads/olfjlhbu.exe,exfiltrate,7388.95,0.89,user,10.0.0.2,1
2025-04-26 23:06:23,user777,/home/user777/downloads/jcwvyebf.sh,encrypt,7693.51,0.91,user,156.54.32.12,1
2025-04-18 05:34:23,user001,/home/user001/documents/qcsxwyyc.xls,execute,3029.57,1.14,admin,156.54.32.12,0
2025-04-17 00:40:23,user777,/home/user777/downloads/qonibers.sh,read,9332.05,1.59,guest,23.89.10.55,0
2025-04-25 10:42:23,user001,/home/user001/desktop/olzpsoae.xls,write,1014.52,1.12,user,10.0.0.2,0
2025-04-30 02:45:23,user001,/home/user001/secure/eczmtnca.sh,read,4062.49,3.71,guest,23.89.10.55,0
2025-04-30 01:11:23,user777,/home/user777/downloads/sryvalra.exe,close,1584.72,1.55,admin,198.51.100.1,0
2025-04-17 13:55:23,user001,/home/user001/downloads/zlnbhzof.xls,close,1560.96,2.33,admin,10.0.0.2,0
2025-04-24 07:33:23,guest998,/home/guest998/documents/tpztkzae.sh,ransom_access,3325.36,4.31,admin,23.89.10.55,1
2025-04-11 07:32:23,user777,/home/user777/downloads/klsdscbc.sh,open,720.51,1.99,user,198.51.100.1,0
2025-04-20 15:31:23,user001,/home/user001/desktop/ecdnpccz.bat,execute,5902.49,2.92,user,45.67.23.12,0
2025-04-13 11:38:23,admin001,/home/admin001/downloads/cnyyfean.txt,delete,3586.32,0.31,guest,172.16.0.3,1
2025-04-09 10:22:23,guest998,/home/guest998/downloads/oibakcwu.png,write,7024.72,0.51,admin,172.16.0.3,0
2025-04-26 02:10:23,admin001,/home/admin001/desktop/iwbmmpsz.txt,open,2075.31,3.96,guest,172.16.0.3,0
2025-04-27 13:29:23,guest998,/home/guest998/desktop/jlkehnqm.txt,open,7782.15,4.14,guest,198.51.100.1,0
2025-04-26 16:00:23,user105,/home/user105/secure/ehuojdfl.pdf,exfiltrate,980.13,4.86,guest,10.0.0.2,1
2025-04-13 15:32:23,user023,/home/user023/desktop/fbnahevb.jpg,read,8464.17,4.69,guest,45.67.23.12,0
2025-04-22 21:48:23,user023,/home/user023/shared/magvptch.png,delete,9554.7,1.04,guest,203.0.113.5,1
2025-04-26 14:42:23,user105,/home/user105/shared/qtgwfnuf.xls,encrypt,6388.3,0.76,user,192.168.1.101,1
2025-04-20 02:48:23,user777,/home/user777/shared/mqumudld.txt,read,8278.59,3.21,user,198.51.100.1,0
2025-04-20 23:03:23,user105,/home/user105/documents/yigmgbdc.exe,ransom_access,8549.82,2.0,guest,198.51.100.1,1
2025-04-08 19:13:23,user777,/home/user777/downloads/tkxadibc.bat,close,7232.42,2.81,user,45.67.23.12,0
2025-04-29 03:10:23,user105,/home/user105/secure/gfyikxcz.bat,delete,2976.38,0.4,guest,156.54.32.12,1
2025-04-01 07:34:23,user001,/home/user001/shared/coxzwwzx.pdf,open,873.03,0.77,admin,156.54.32.12,0
2025-04-29 12:39:23,user001,/home/user001/secure/zgrbowaz.png,ransom_access,3637.45,0.6,user,198.51.100.1,1
2025-04-20 09:41:23,user023,/home/user023/desktop/jsomszwr.txt,write,10033.75,1.41,guest,23.89.10.55,0
2025-04-29 22:24:23,user001,/home/user001/downloads/gtdubean.sh,write,1404.88,2.85,user,172.16.0.3,0
2025-03-31 01:56:23,guest998,/home/guest998/documents/ewfaygwu.exe,exfiltrate,5609.88,4.96,user,192.168.1.101,1
2025-04-13 11:59:23,user001,/home/user001/documents/pqlxmohh.sh,write,3732.3,3.12,admin,156.54.32.12,0
2025-04-21 18:49:23,admin001,/home/admin001/secure/jyvnrxgf.pdf,open,7297.6,1.09,user,156.54.32.12,0
2025-04-06 21:35:23,user105,/home/user105/downloads/dflagtuv.pdf,write,8279.68,4.81,user,192.168.1.101,0
2025-04-01 16:42:23,user105,/home/user105/secure/vwqhkqkq.txt,open,8826.26,4.09,guest,198.51.100.1,0
2025-04-12 08:48:23,user105,/home/user105/documents/ckhlxjzi.sh,close,939.76,4.66,guest,156.54.32.12,0
2025-04-01 10:36:23,user777,/home/user777/documents/itfzqpkh.txt,write,903.97,1.6,admin,45.67.23.12,0
2025-04-19 00:18:23,user023,/home/user023/shared/sqdxhgbn.jpg,read,7086.87,4.27,user,156.54.32.12,0
2025-04-19 18:19:23,user105,/home/user105/downloads/vavwgebs.bat,ransom_access,2568.73,0.18,guest,23.89.10.55,1
2025-04-03 16:15:23,user105,/home/user105/secure/gtccagew.txt,open,7844.61,3.14,user,198.51.100.1,0
2025-04-26 23:49:23,admin001,/home/admin001/documents/odaszmwh.docx,overwrite,4793.35,2.54,guest,23.89.10.55,1
2025-04-22 19:40:23,guest998,/home/guest998/desktop/toetzorf.xls,execute,7500.21,0.99,user,45.67.23.12,0
2025-04-09 13:16:23,user105,/home/user105/desktop/ilparqam.txt,write,5691.34,3.49,admin,203.0.113.5,0
2025-04-05 09:36:23,user105,/home/user105/documents/kvsieexo.bat,write,2861.53,0.5,user,156.54.32.12,0
2025-04-21 20:09:23,guest998,/home/guest998/downloads/sdcmsbel.exe,delete,8157.44,0.39,admin,10.0.0.2,1
2025-04-19 00:45:23,user105,/home/user105/desktop/kjeysnzj.txt,close,2020.27,2.22,guest,172.16.0.3,0
2025-04-19 16:39:23,user777,/home/user777/shared/uvlczund.exe,open,7906.61,3.0,guest,45.67.23.12,0
2025-04-30 10:42:23,user023,/home/user023/downloads/xgditcur.docx,write,3078.69,3.29,admin,45.67.23.12,0
2025-04-21 06:22:23,user777,/home/user777/downloads/brliijiu.docx,ransom_access,8633.25,0.59,user,203.0.113.5,1
2025-04-01 21:25:23,admin001,/home/admin001/desktop/yyzzmcga.exe,close,6470.52,1.58,admin,198.51.100.1,0
2025-04-20 07:53:23,user777,/home/user777/documents/bewyvvur.sh,ransom_access,8922.92,4.73,admin,172.16.0.3,1
2025-03-31 06:11:23,admin001,/home/admin001/downloads/lbrcuhgm.jpg,close,6207.59,4.02,guest,45.67.23.12,0
2025-04-10 17:10:23,user777,/home/user777/downloads/gadxlcnx.xls,close,1782.13,3.6,guest,203.0.113.5,0
2025-04-30 06:24:23,user001,/home/user001/documents/mmstbygj.exe,write,9431.26,0.62,admin,10.0.0.2,0
2025-04-24 03:26:23,user777,/home/user777/shared/zuueeirl.txt,close,5274.78,4.03,guest,192.168.1.101,0
2025-04-04 14:18:23,guest998,/home/guest998/secure/oiwztwxf.bat,encrypt,2869.17,4.41,guest,10.0.0.2,1
2025-04-10 19:45:23,admin001,/home/admin001/shared/plzvybuw.png,read,8686.94,0.19,admin,23.89.10.55,0
2025-04-10 16:28:23,admin001,/home/admin001/shared/cosbudnb.sh,execute,2301.3,2.83,user,10.0.0.2,0
2025-04-05 10:53:23,admin001,/home/admin001/documents/vfnsxflo.pdf,overwrite,17.57,0.65,user,172.16.0.3,1
2025-04-06 23:32:23,user777,/home/user777/downloads/atyxairg.exe,read,1945.39,2.0,user,203.0.113.5,0
2025-04-17 05:47:23,guest998,/home/guest998/secure/bhxenfta.xls,exfiltrate,3129.26,3.03,admin,156.54.32.12,1
2025-04-18 02:22:23,admin001,/home/admin001/documents/arfasoqj.txt,overwrite,5075.26,2.24,admin,198.51.100.1,1
2025-04-22 04:08:23,user777,/home/user777/secure/oufhmcpx.xls,read,1384.45,2.31,admin,203.0.113.5,0
2025-04-24 00:57:23,user777,/home/user777/shared/srdkogad.docx,execute,2334.48,1.07,user,172.16.0.3,0
2025-04-22 11:54:23,user777,/home/user777/documents/wetbcllp.sh,close,5246.47,1.73,user,23.89.10.55,0
2025-04-12 19:45:23,guest998,/home/guest998/documents/dotpxyge.docx,open,2163.28,0.08,user,192.168.1.101,0
2025-04-12 03:40:23,user777,/home/user777/documents/faxefygc.txt,read,492.12,0.48,admin,192.168.1.101,0
2025-04-25 02:37:23,user777,/home/user777/documents/eymowwxx.exe,delete,4184.85,1.2,user,45.67.23.12,1
2025-04-20 07:16:23,user105,/home/user105/desktop/vatzwcwm.docx,write,6739.06,3.73,guest,172.16.0.3,0
2025-04-13 05:45:23,user023,/home/user023/documents/zztnqzyn.docx,read,2662.84,2.68,user,10.0.0.2,0
2025-04-08 08:46:23,user777,/home/user777/secure/thizkryr.exe,close,2295.74,0.22,user,10.0.0.2,0
2025-04-19 11:03:23,user105,/home/user105/shared/fvpgyrrh.pdf,read,7277.84,4.34,admin,172.16.0.3,0
2025-04-10 12:16:23,admin001,/home/admin001/shared/dgdxesnp.docx,encrypt,4475.61,3.27,user,156.54.32.12,1
2025-04-02 15:28:23,admin001,/home/admin001/desktop/earioemu.bat,close,62.38,2.97,user,156.54.32.12,0
2025-04-01 20:48:23,user001,/home/user001/shared/eoyuejvm.exe,execute,1510.19,3.09,user,203.0.113.5,0
2025-04-10 13:48:23,user023,/home/user023/shared/mfhphyab.docx,ransom_access,2313.7,3.28,guest,45.67.23.12,1
2025-04-14 01:28:23,guest998,/home/guest998/secure/fbllbtwh.docx,overwrite,1166.52,4.41,guest,198.51.100.1,1
2025-04-24 16:59:23,user777,/home/user777/desktop/zrihgpyf.pdf,encrypt,65.27,1.85,admin,45.67.23.12,1
2025-04-04 04:02:23,guest998,/home/guest998/secure/xzkbeodt.bat,open,2218.02,3.97,guest,172.16.0.3,0
2025-04-11 07:59:23,user001,/home/user001/documents/bihtkycn.jpg,open,1342.6,3.63,guest,156.54.32.12,0
2025-04-08 04:27:23,user105,/home/user105/shared/ngglbdpl.bat,execute,800.06,3.24,admin,23.89.10.55,0
2025-04-15 20:28:23,user105,/home/user105/shared/nrtserff.docx,close,4682.71,0.12,guest,10.0.0.2,0
2025-04-26 11:19:23,admin001,/home/admin001/desktop/rgsxoxck.pdf,read,5770.08,4.41,user,203.0.113.5,0
2025-04-19 15:35:23,user777,/home/user777/shared/qfcnlxvd.jpg,encrypt,9495.75,4.38,user,192.168.1.101,1
2025-04-17 14:26:23,user105,/home/user105/shared/lymtjuxv.docx,read,4885.98,1.17,user,23.89.10.55,0
2025-04-20 06:53:23,user105,/home/user105/downloads/vxablqdf.exe,write,478.06,4.39,admin,172.16.0.3,0
2025-04-05 06:13:23,user105,/home/user105/secure/wrilnkoh.txt,read,1024.99,3.31,guest,156.54.32.12,0
2025-04-24 17:18:23,guest998,/home/guest998/documents/xatnbdsl.sh,exfiltrate,4488.88,1.19,admin,192.168.1.101,1
2025-04-06 07:20:23,user023,/home/user023/secure/dilnlwbi.sh,write,8424.34,3.06,admin,10.0.0.2,0
2025-04-29 02:14:23,user777,/home/user777/documents/ezivxqxo.jpg,execute,3189.76,4.17,admin,23.89.10.55,0
2025-04-02 16:43:23,user777,/home/user777/downloads/qeiiqkln.jpg,encrypt,7481.83,4.58,admin,172.16.0.3,1
2025-04-03 01:56:23,user105,/home/user105/shared/clhmtqjd.jpg,execute,7611.93,3.66,user,156.54.32.12,0
2025-04-04 03:44:23,admin001,/home/admin001/shared/uxmhmkru.xls,close,1307.0,3.12,user,203.0.113.5,0
2025-04-20 20:46:23,user023,/home/user023/documents/vxfrwqgj.xls,execute,8601.18,3.6,user,192.168.1.101,0
2025-04-27 08:13:23,user023,/home/user023/desktop/mmdpxlej.png,open,9867.33,2.54,user,45.67.23.12,0
2025-04-22 19:00:23,user001,/home/user001/shared/vpqsrdvr.exe,open,10189.11,1.21,admin,172.16.0.3,0
2025-04-16 01:59:23,user001,/home/user001/secure/luofgjkn.bat,overwrite,485.1,2.43,user,156.54.32.12,1
2025-04-02 02:26:23,user777,/home/user777/downloads/idznhfru.xls,write,287.46,4.47,user,198.51.100.1,0
2025-04-26 02:45:23,user023,/home/user023/desktop/qmmmfiej.bat,open,2621.65,4.78,user,203.0.113.5,0
2025-04-18 08:54:23,user777,/home/user777/secure/gcjnchey.exe,encrypt,3336.32,0.74,user,156.54.32.12,1
2025-04-01 13:09:23,user001,/home/user001/secure/xpmvdcry.xls,close,7952.34,1.46,user,198.51.100.1,0
2025-04-17 03:11:23,user023,/home/user023/documents/olhzdbdw.jpg,delete,3134.35,4.97,admin,203.0.113.5,1
2025-04-04 06:30:23,guest998,/home/guest998/downloads/lzznvyes.docx,close,6596.49,3.45,admin,45.67.23.12,0
2025-04-05 04:33:23,guest998,/home/guest998/desktop/xgysnjar.sh,close,4418.64,2.08,guest,172.16.0.3,0
2025-04-25 03:13:23,user777,/home/user777/secure/skzenpeh.xls,close,4411.66,4.6,user,45.67.23.12,0
2025-04-04 03:51:23,user777,/home/user777/documents/qjrdmvlw.txt,encrypt,4461.4,0.31,user,172.16.0.3,1
2025-04-03 21:11:23,admin001,/home/admin001/secure/sodbiyzt.docx,open,3105.63,4.36,guest,156.54.32.12,0
2025-04-12 18:39:23,user105,/home/user105/secure/updquypo.sh,execute,5396.99,0.03,admin,192.168.1.101,0
2025-04-01 21:45:23,user001,/home/user001/documents/uvdvcewu.docx,write,4633.04,0.71,user,156.54.32.12,0
2025-04-29 10:22:23,user105,/home/user105/downloads/zwscfsxi.pdf,close,5696.49,0.48,admin,192.168.1.101,0
2025-04-04 02:00:23,user105,/home/user105/desktop/hyeoeiki.pdf,close,89.87,0.36,admin,198.51.100.1,0
2025-04-03 06:12:23,guest998,/home/guest998/shared/wrjobryx.png,write,1309.34,3.37,user,10.0.0.2,0
2025-04-13 01:32:23,user023,/home/user023/secure/nbbcygcy.png,ransom_access,3745.54,2.37,guest,45.67.23.12,1
2025-04-30 00:20:23,user001,/home/user001/downloads/bdgluhdt.exe,encrypt,122.75,2.6,admin,45.67.23.12,1
2025-04-03 05:42:23,user777,/home/user777/secure/pwkfopts.png,close,9434.86,1.6,user,23.89.10.55,0
2025-04-06 10:37:23,user777,/home/user777/secure/wwauctiz.xls,open,9461.92,2.79,guest,23.89.10.55,0
2025-04-20 16:17:23,admin001,/home/admin001/secure/hzdprawu.sh,open,3564.21,0.67,admin,198.51.100.1,0
2025-04-05 18:05:23,user105,/home/user105/secure/dopsidst.sh,write,1277.52,0.7,admin,23.89.10.55,0
2025-04-29 17:16:23,user023,/home/user023/secure/qmcxvpzc.png,delete,8198.06,4.54,user,45.67.23.12,1
2025-04-30 01:37:23,guest998,/home/guest998/desktop/ojcabbdb.exe,open,4584.91,0.68,admin,203.0.113.5,0
2025-04-23 18:46:23,admin001,/home/admin001/secure/vqomlekf.sh,ransom_access,1294.66,3.68,admin,192.168.1.101,1
2025-04-29 09:31:23,admin001,/home/admin001/downloads/zbmgktre.sh,read,2287.93,4.33,guest,156.54.32.12,0
2025-04-24 03:04:23,user105,/home/user105/downloads/obmjquig.jpg,overwrite,6087.91,1.05,guest,192.168.1.101,1
2025-04-07 03:01:23,user023,/home/user023/downloads/ikslgqye.txt,encrypt,354.76,4.73,guest,203.0.113.5,1
2025-04-29 12:19:23,user777,/home/user777/secure/rlxfncid.jpg,encrypt,6578.78,3.65,guest,45.67.23.12,1
2025-04-03 17:16:23,user001,/home/user001/desktop/upzvwhsl.docx,encrypt,4257.42,0.57,user,172.16.0.3,1
2025-04-15 15:17:23,user105,/home/user105/shared/uqwinviw.sh,write,191.56,3.12,admin,23.89.10.55,0
2025-04-14 16:17:23,admin001,/home/admin001/desktop/eylrjlcl.sh,read,8914.18,3.73,user,198.51.100.1,0
2025-04-19 17:33:23,user105,/home/user105/secure/fooflcwy.exe,close,4654.92,1.16,admin,172.16.0.3,0
2025-04-18 05:47:23,admin001,/home/admin001/desktop/lwuvunof.xls,open,8547.81,1.33,user,10.0.0.2,0
2025-03-31 15:55:23,user105,/home/user105/downloads/ruixpyhs.bat,close,7572.18,0.64,admin,172.16.0.3,0
2025-04-23 20:49:23,user105,/home/user105/shared/awygujgn.exe,execute,6364.79,0.42,admin,198.51.100.1,0
2025-04-07 09:22:23,user105,/home/user105/desktop/ixttnhjn.png,write,1090.95,2.09,user,156.54.32.12,0
2025-03-31 20:15:23,user023,/home/user023/desktop/ypcjemwo.pdf,read,2398.49,1.16,guest,10.0.0.2,0
2025-03-31 05:50:23,user023,/home/user023/downloads/zttxahvu.sh,close,5938.77,3.28,admin,172.16.0.3,0
2025-04-15 22:18:23,guest998,/home/guest998/shared/urrkapwi.bat,delete,8319.22,4.69,guest,203.0.113.5,1
2025-04-18 13:15:23,guest998,/home/guest998/desktop/xyqqkehv.docx,open,1853.4,3.65,user,156.54.32.12,0
2025-04-05 04:12:23,user105,/home/user105/downloads/olmwopxn.exe,write,1934.87,3.53,guest,10.0.0.2,0
2025-04-08 02:51:23,admin001,/home/admin001/shared/iqheelyn.jpg,close,7714.79,3.41,guest,198.51.100.1,0
2025-04-21 18:21:23,user105,/home/user105/shared/maplirht.xls,write,6359.95,3.55,user,192.168.1.101,0
2025-04-09 09:07:23,user105,/home/user105/secure/tzszdtyx.pdf,execute,8428.63,3.21,guest,198.51.100.1,0
2025-04-05 13:36:23,guest998,/home/guest998/documents/aoanhzav.sh,open,9400.83,2.63,user,45.67.23.12,0
2025-04-18 13:59:23,guest998,/home/guest998/shared/kwhlapov.sh,close,1141.84,1.65,guest,172.16.0.3,0
2025-04-18 08:56:23,guest998,/home/guest998/shared/pskktsnm.jpg,close,3239.9,3.37,guest,23.89.10.55,0
2025-04-21 04:57:23,admin001,/home/admin001/downloads/szflhrzm.txt,read,2243.75,4.9,admin,156.54.32.12,0
2025-04-10 16:45:23,user105,/home/user105/shared/xmjbhmlc.jpg,write,7327.07,2.77,user,172.16.0.3,0
2025-04-06 04:25:23,user777,/home/user777/secure/jnjcgpnv.xls,open,3247.22,2.27,admin,203.0.113.5,0
2025-04-21 20:42:23,user023,/home/user023/shared/maiwxtwm.docx,open,8675.08,1.28,admin,45.67.23.12,0
2025-04-30 11:59:23,user023,/home/user023/secure/pmtmsexf.jpg,close,5698.7,3.26,admin,156.54.32.12,0
2025-04-28 10:47:23,user777,/home/user777/secure/ibonwppp.exe,encrypt,3029.6,0.02,guest,10.0.0.2,1
2025-04-29 05:32:23,user023,/home/user023/documents/eqfdutta.docx,delete,7630.71,1.81,guest,23.89.10.55,1
2025-04-21 17:04:23,admin001,/home/admin001/documents/geethpqz.exe,exfiltrate,1342.12,3.03,user,23.89.10.55,1
2025-04-22 01:23:23,user105,/home/user105/documents/recyjiri.png,execute,726.53,3.2,guest,172.16.0.3,0
2025-04-20 17:50:23,user777,/home/user777/desktop/ozcaqnpf.pdf,close,5822.35,0.74,admin,198.51.100.1,0
2025-04-14 03:50:23,guest998,/home/guest998/secure/kpilawvx.bat,encrypt,4999.89,4.48,admin,45.67.23.12,1
2025-04-09 16:24:23,user001,/home/user001/downloads/gcdbfvkt.pdf,read,7864.58,2.97,user,10.0.0.2,0
2025-04-04 19:12:23,user023,/home/user023/downloads/loxaqmza.bat,write,579.7,4.46,admin,192.168.1.101,0
2025-04-16 20:23:23,guest998,/home/guest998/shared/zqiidnbi.txt,ransom_access,430.86,4.2,admin,192.168.1.101,1
2025-04-10 16:44:23,user023,/home/user023/desktop/zxxrmiup.jpg,write,7045.78,4.27,admin,10.0.0.2,0
2025-04-18 23:16:23,user777,/home/user777/shared/ogfbhbjn.pdf,close,7393.04,1.02,user,45.67.23.12,0
2025-04-29 16:55:23,user777,/home/user777/downloads/wbsfyrsx.docx,exfiltrate,2888.08,0.2,admin,23.89.10.55,1
2025-04-08 13:48:23,user023,/home/user023/downloads/lytmoblm.exe,read,6420.0,1.28,user,10.0.0.2,0
2025-04-27 01:12:23,admin001,/home/admin001/shared/scpjkzcp.sh,open,3606.18,3.36,guest,23.89.10.55,0
2025-04-05 22:33:23,user001,/home/user001/shared/dhoxdxoa.png,read,3895.2,3.5,admin,156.54.32.12,0
2025-04-22 11:08:23,user777,/home/user777/downloads/singhgrv.txt,close,2652.05,3.57,guest,45.67.23.12,0
2025-04-03 22:34:23,admin001,/home/admin001/documents/dfrqopba.xls,read,4301.1,3.5,guest,156.54.32.12,0
2025-04-07 22:39:23,user001,/home/user001/shared/ldjhrfth.pdf,encrypt,1795.24,0.71,admin,10.0.0.2,1
2025-04-02 21:05:23,user105,/home/user105/desktop/cjslaoai.sh,ransom_access,5537.73,1.51,admin,172.16.0.3,1
2025-04-06 10:15:23,admin001,/home/admin001/desktop/zzsboeha.xls,execute,3005.59,1.9,admin,192.168.1.101,0
2025-04-14 19:19:23,guest998,/home/guest998/documents/dhgryocw.xls,close,698.22,3.89,admin,198.51.100.1,0
2025-04-23 04:58:23,user105,/home/user105/shared/vyukvmea.txt,write,4975.82,2.79,guest,45.67.23.12,0
2025-04-26 02:37:23,user105,/home/user105/secure/gfvjmwlm.txt,delete,7970.36,0.48,user,23.89.10.55,1
2025-04-03 23:27:23,guest998,/home/guest998/downloads/srrjhrns.png,ransom_access,3227.21,1.39,guest,172.16.0.3,1
2025-04-09 04:42:23,user001,/home/user001/desktop/stlccfcp.png,open,82.66,1.72,user,203.0.113.5,0
2025-04-14 08:57:23,user023,/home/user023/desktop/chyeplyt.exe,open,6561.83,0.41,guest,192.168.1.101,0
2025-04-11 12:32:23,user105,/home/user105/desktop/ewujaxhi.txt,close,4914.36,3.8,admin,156.54.32.12,0
2025-04-08 03:17:23,user023,/home/user023/documents/nianwaam.png,execute,10027.78,1.35,guest,172.16.0.3,0
2025-04-16 16:47:23,user777,/home/user777/shared/bszoutbx.docx,open,8441.66,1.46,user,45.67.23.12,0
2025-04-04 23:31:23,user001,/home/user001/downloads/ysmgepma.txt,write,8524.64,2.23,admin,23.89.10.55,0
2025-04-26 00:33:23,admin001,/home/admin001/secure/eiwavioz.txt,open,1398.47,3.85,guest,156.54.32.12,0
2025-04-28 08:26:23,user105,/home/user105/secure/gllabufl.bat,exfiltrate,9584.24,4.97,admin,198.51.100.1,1
2025-04-14 10:14:23,user001,/home/user001/desktop/drpfaqts.bat,delete,4921.43,2.24,guest,10.0.0.2,1
2025-04-21 14:56:23,user777,/home/user777/documents/vnfrlhbz.xls,overwrite,9356.02,1.39,guest,10.0.0.2,1
2025-04-28 20:53:23,user777,/home/user777/documents/ipzubddp.xls,execute,4892.28,1.81,guest,203.0.113.5,0
2025-04-16 06:14:23,user023,/home/user023/desktop/llkdunvb.png,ransom_access,1477.95,2.88,admin,172.16.0.3,1
2025-04-08 07:09:23,user777,/home/user777/secure/yxhbxnyv.exe,execute,4949.25,3.49,user,45.67.23.12,0
2025-04-17 16:00:23,user001,/home/user001/secure/tvahdcwy.bat,close,1650.01,2.99,guest,156.54.32.12,0
2025-04-26 02:38:23,guest998,/home/guest998/desktop/bmebzvqh.docx,close,8718.81,1.4,user,23.89.10.55,0
2025-04-08 19:53:23,user001,/home/user001/desktop/chyimykl.bat,encrypt,617.83,3.62,user,192.168.1.101,1
2025-04-13 16:12:23,user023,/home/user023/documents/ugwshkcm.xls,read,8542.58,2.28,admin,45.67.23.12,0
2025-04-28 07:55:23,guest998,/home/guest998/downloads/ikzlwrny.jpg,overwrite,1444.11,3.14,user,203.0.113.5,1
2025-04-09 17:37:23,user023,/home/user023/desktop/qltuvoqp.xls,execute,2891.34,4.86,user,172.16.0.3,0
2025-04-30 13:25:23,user777,/home/user777/desktop/nihyyjvo.sh,read,1685.0,2.27,user,45.67.23.12,0
2025-04-20 00:16:23,guest998,/home/guest998/shared/nzaruxng.exe,ransom_access,7844.84,3.15,user,10.0.0.2,1
2025-04-12 01:15:23,guest998,/home/guest998/secure/xivwtwql.pdf,open,2785.87,1.7,user,10.0.0.2,0
2025-04-14 06:52:23,admin001,/home/admin001/downloads/uqbsesgq.sh,read,4891.16,3.96,user,10.0.0.2,0
2025-04-02 01:06:23,user023,/home/user023/shared/gjmxeqio.bat,write,1712.46,1.64,guest,156.54.32.12,0
2025-04-21 01:26:23,user105,/home/user105/shared/ajcuctqn.sh,close,8341.51,4.64,admin,45.67.23.12,0
2025-04-06 14:47:23,user001,/home/user001/desktop/mwpbenei.bat,execute,1768.01,3.3,user,172.16.0.3,0
2025-04-04 18:37:23,admin001,/home/admin001/documents/xpsvkvis.xls,open,5484.71,0.51,user,23.89.10.55,0
2025-04-28 01:51:23,user023,/home/user023/secure/bytipsze.pdf,execute,2321.58,0.57,guest,23.89.10.55,0
2025-04-02 14:19:23,user777,/home/user777/shared/sfocaary.sh,read,6572.58,1.96,user,198.51.100.1,0
2025-04-16 01:44:23,user001,/home/user001/downloads/mcrbmqkc.pdf,close,5350.96,1.39,admin,192.168.1.101,0
2025-04-20 09:39:23,admin001,/home/admin001/downloads/atvbucqj.jpg,execute,8862.74,0.97,guest,23.89.10.55,0
2025-04-29 21:42:23,user105,/home/user105/secure/bwuffffq.png,read,4854.81,0.67,user,192.168.1.101,0
2025-04-19 08:32:23,user001,/home/user001/secure/oamnxvjf.jpg,delete,8095.34,4.97,admin,156.54.32.12,1
2025-04-23 14:12:23,guest998,/home/guest998/desktop/pjlfwhkr.txt,open,3931.17,1.27,admin,23.89.10.55,0
2025-04-26 07:47:23,user777,/home/user777/secure/nkwdzizx.jpg,read,7328.47,3.9,admin,198.51.100.1,0
2025-04-23 08:54:23,admin001,/home/admin001/secure/qeznxmgo.txt,open,5163.99,2.73,admin,172.16.0.3,0
2025-04-10 20:48:23,user001,/home/user001/downloads/yswmqymq.pdf,open,8390.65,0.04,admin,10.0.0.2,0
2025-04-16 01:55:23,user105,/home/user105/desktop/gkxilkfk.exe,ransom_access,8513.44,2.14,guest,172.16.0.3,1
2025-04-01 07:45:23,user023,/home/user023/shared/ugedvytq.txt,write,7335.52,1.67,guest,45.67.23.12,0
2025-04-13 01:41:23,admin001,/home/admin001/secure/xniuktvh.bat,write,2132.69,3.43,admin,10.0.0.2,0
2025-04-03 18:32:23,user001,/home/user001/downloads/mmiorxic.bat,close,4315.27,1.68,guest,10.0.0.2,0
2025-04-05 09:23:23,user105,/home/user105/shared/vetpdirk.sh,read,6871.22,2.12,user,192.168.1.101,0
2025-04-19 10:20:23,user001,/home/user001/shared/uzfbynvm.sh,overwrite,3681.6,2.72,user,172.16.0.3,1
2025-04-26 01:55:23,user001,/home/user001/shared/dvfmbfmq.txt,execute,760.59,4.81,user,156.54.32.12,0
2025-04-07 20:53:23,guest998,/home/guest998/shared/bmmedmry.jpg,execute,3562.31,1.97,user,198.51.100.1,0
2025-04-15 00:04:23,guest998,/home/guest998/desktop/akkiemyv.sh,delete,6651.89,0.1,admin,10.0.0.2,1
2025-04-05 19:32:23,user777,/home/user777/downloads/nvxhirbv.jpg,overwrite,751.23,2.48,guest,45.67.23.12,1
2025-04-04 14:20:23,admin001,/home/admin001/documents/goaerdnb.bat,overwrite,2879.59,4.23,user,45.67.23.12,1
