timestamp,cpu_usage,memory_usage,network_connections,process_count,file_accessed,access_level,external_connection,executed_command,is_malicious
2025-05-02 15:00:00,17.27,37.94,6,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,29.2,18.23,8,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,18.4,38.33,9,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,29.01,34.62,3,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 07:00:00,17.56,32.76,1,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,12.99,14.64,5,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,16.7,28.36,7,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 07:00:00,20.12,24.93,4,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,23.19,20.68,9,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 13:00:00,29.57,10.83,10,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 08:00:00,18.82,14.74,1,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,11.68,35.08,10,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,9.32,38.34,4,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,13.91,10.4,10,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 13:00:00,22.94,23.27,7,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 14:00:00,20.97,33.56,8,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,10.63,18.43,2,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,12.39,37.97,2,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 15:00:00,26.66,19.66,6,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,10.23,12.04,6,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,20.34,15.04,5,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,10.08,16.96,8,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,21.66,22.38,5,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,26.67,38.91,8,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 09:00:00,11.76,20.46,5,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 06:00:00,17.42,15.85,2,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,16.18,34.52,8,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 09:00:00,24.75,32.7,4,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,14.29,12.9,9,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,14.3,36.54,9,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,11.48,10.14,5,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 07:00:00,24.3,16.32,1,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,7.77,28.55,2,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 11:00:00,23.98,33.21,3,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 14:00:00,20.22,25.6,8,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 15:00:00,28.74,10.57,6,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,26.21,24.19,1,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 06:00:00,7.86,34.03,6,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,11.07,12.88,7,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 06:00:00,19.5,21.81,3,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,21.05,30.49,1,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,13.41,22.4,9,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,25.94,36.64,1,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,27.88,20.45,6,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,19.82,31.41,9,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,8.32,16.44,7,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,24.55,19.91,1,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,6.84,14.99,2,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 12:00:00,9.63,16.18,4,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,29.69,10.22,3,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,18.36,26.18,7,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,22.99,18.4,7,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 14:00:00,21.2,29.97,10,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,17.42,22.59,3,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 11:00:00,17.22,39.92,3,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,7.67,30.33,6,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,6.36,16.65,5,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,29.54,34.92,10,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 09:00:00,7.3,26.16,6,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,9.26,20.78,10,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,28.64,39.63,1,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,22.05,29.44,6,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,13.38,32.4,8,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 11:00:00,5.23,22.26,6,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 11:00:00,18.27,15.06,10,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 10:00:00,13.18,26.54,3,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,17.38,14.25,3,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 07:00:00,20.21,21.0,8,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,12.23,32.67,8,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 15:00:00,15.53,13.9,4,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,6.5,15.2,7,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 10:00:00,26.12,36.2,1,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,13.53,22.67,8,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,10.16,36.21,10,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,13.56,11.86,1,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,29.97,34.05,7,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 13:00:00,18.95,15.34,2,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,28.07,24.08,1,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,10.22,13.47,8,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,13.75,24.01,10,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,28.3,31.69,7,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,22.73,24.84,1,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 15:00:00,7.89,15.28,10,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,25.9,38.28,8,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 10:00:00,16.37,30.13,4,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,27.05,33.23,1,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,13.08,31.98,5,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 06:00:00,23.63,20.11,5,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,10.24,26.08,1,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,25.56,14.73,9,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,29.2,33.78,5,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 07:00:00,23.32,22.44,10,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,25.17,35.83,4,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 07:00:00,22.75,24.45,5,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,23.8,23.58,2,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,21.94,21.47,7,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,28.97,12.63,5,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 06:00:00,24.24,34.74,5,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,17.24,22.6,4,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,20.46,11.01,4,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,19.95,34.52,10,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,22.11,10.35,9,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,16.17,21.93,10,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,19.13,27.53,6,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 15:00:00,16.4,17.52,5,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,15.24,23.88,9,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 07:00:00,9.07,39.62,5,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,28.6,23.07,9,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 10:00:00,16.53,17.05,10,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,23.58,18.39,5,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,7.98,17.22,7,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,8.55,26.01,10,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,21.07,27.72,1,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,26.32,13.14,4,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,22.68,21.2,3,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 15:00:00,17.43,26.98,1,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 12:00:00,11.16,10.95,10,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 13:00:00,15.38,10.33,3,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 10:00:00,20.17,36.12,10,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,28.26,21.44,6,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,5.57,23.91,3,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 09:00:00,29.6,39.02,6,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 13:00:00,6.72,28.72,6,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,8.68,36.37,2,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 11:00:00,27.7,27.37,2,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,26.09,11.88,1,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,9.53,30.78,7,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 12:00:00,28.48,36.74,1,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 15:00:00,7.23,30.85,2,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,29.11,29.61,2,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,11.29,13.8,4,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,9.51,20.8,9,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,17.73,24.1,10,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,18.82,20.12,5,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 07:00:00,19.16,23.8,2,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,25.52,26.63,2,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 13:00:00,17.02,31.95,8,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 11:00:00,9.48,15.27,7,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,28.43,13.46,10,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,20.07,27.8,3,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,13.14,10.02,2,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,18.72,35.35,7,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 15:00:00,25.51,23.67,1,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,26.87,14.96,2,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 13:00:00,23.95,33.15,5,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 14:00:00,22.09,28.36,4,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,26.78,25.43,9,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,19.25,24.95,4,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,13.05,26.2,9,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 09:00:00,24.0,35.43,3,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,7.22,13.2,2,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 13:00:00,19.19,15.26,9,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,6.44,39.48,4,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 09:00:00,8.19,21.72,3,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,9.87,22.53,4,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 07:00:00,27.19,23.42,7,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 08:00:00,8.43,18.89,10,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,26.11,24.95,9,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 15:00:00,20.7,13.1,2,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,22.55,35.35,7,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 15:00:00,18.58,26.64,2,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,6.19,31.73,8,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 14:00:00,27.27,18.48,6,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,28.55,38.99,5,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,16.45,12.0,6,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,20.34,35.07,6,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 10:00:00,15.57,28.19,4,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 06:00:00,6.04,21.51,1,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,10.61,10.41,4,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,17.43,10.56,8,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 11:00:00,27.26,26.7,9,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,23.39,28.23,3,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,11.24,18.61,10,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 11:00:00,24.65,19.25,10,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 13:00:00,13.0,25.25,2,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,10.42,28.75,7,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,8.63,17.71,8,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 15:00:00,8.15,35.22,6,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,21.34,36.84,3,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 11:00:00,14.08,24.31,3,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,18.57,32.88,1,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,14.72,12.09,3,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,17.9,12.16,3,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 10:00:00,6.09,32.85,5,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,12.25,34.86,5,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,13.19,22.38,2,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 15:00:00,14.43,27.47,8,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 15:00:00,26.16,29.7,4,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 09:00:00,20.85,30.05,1,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,20.4,35.75,2,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,18.11,32.89,6,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,28.42,25.44,9,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 09:00:00,8.91,19.56,3,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 11:00:00,22.86,32.45,7,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,10.93,38.03,10,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 12:00:00,12.57,39.65,6,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,8.0,20.67,6,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,26.21,38.48,1,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 11:00:00,17.99,12.74,8,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,20.5,25.88,5,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,11.14,14.95,6,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,11.62,26.01,3,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,28.06,26.31,3,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,29.14,29.42,7,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 10:00:00,19.59,11.67,5,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 10:00:00,12.14,26.25,6,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,12.52,38.06,1,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 09:00:00,8.22,27.04,2,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,26.69,15.85,1,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 14:00:00,22.12,26.1,8,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,29.27,38.95,8,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,15.89,38.29,6,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,12.08,12.44,8,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 14:00:00,13.09,33.53,5,2,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 11:00:00,23.66,26.07,4,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 07:00:00,17.62,37.53,5,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 14:00:00,22.38,16.43,8,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,23.29,39.99,6,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 08:00:00,10.71,26.64,9,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 14:00:00,14.01,33.12,1,5,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 08:00:00,18.52,17.53,9,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,16.4,25.73,2,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,6.73,25.0,4,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 07:00:00,26.71,39.81,2,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 11:00:00,20.31,21.51,8,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 07:00:00,28.65,15.51,4,4,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,13.35,23.86,8,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 08:00:00,22.45,38.43,8,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,22.25,25.37,7,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 15:00:00,9.47,38.26,6,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 10:00:00,15.11,24.56,7,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,23.02,35.35,8,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 10:00:00,16.3,30.01,1,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,19.53,18.38,3,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 14:00:00,20.56,21.49,9,3,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 14:00:00,7.55,39.82,4,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,20.64,19.22,5,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,27.76,37.74,9,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 15:00:00,27.03,10.65,3,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,13.89,12.08,10,1,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,27.3,33.65,2,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 09:00:00,14.97,36.12,5,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,27.15,37.65,3,1,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,26.3,30.77,3,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 08:00:00,6.67,34.09,9,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,5.47,15.79,7,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,18.35,33.3,6,1,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,10.7,21.96,1,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 12:00:00,19.75,23.39,7,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 08:00:00,9.86,20.7,2,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 11:00:00,5.77,18.4,1,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 14:00:00,7.35,31.55,3,1,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,6.86,28.37,9,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 08:00:00,19.06,14.31,5,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,23.14,15.82,1,4,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,25.66,20.28,1,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 13:00:00,16.7,13.68,10,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 06:00:00,8.65,25.32,8,2,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,25.26,34.96,4,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 15:00:00,5.08,26.64,7,2,C:/Users/user/docs/report.docx,user,0,explorer.exe,0
2025-05-02 13:00:00,17.79,14.5,2,2,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 14:00:00,17.59,37.34,4,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,18.49,12.2,3,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 13:00:00,19.37,14.95,6,4,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 13:00:00,24.07,33.61,2,3,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 15:00:00,26.0,34.53,10,1,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 08:00:00,5.49,11.42,1,4,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 15:00:00,28.36,19.76,7,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 12:00:00,10.59,22.07,2,5,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,20.97,29.93,9,2,/etc/passwd,user,0,explorer.exe,0
2025-05-02 09:00:00,6.65,35.13,1,5,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 06:00:00,11.19,20.6,10,5,/usr/bin/bash,user,0,explorer.exe,0
2025-05-02 12:00:00,13.73,39.54,7,3,D:/Backups/data.bak,user,0,explorer.exe,0
2025-05-02 10:00:00,23.97,27.01,6,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 10:00:00,29.95,10.65,10,4,/etc/passwd,user,0,explorer.exe,0
2025-05-02 15:00:00,27.83,14.4,1,5,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 09:00:00,10.02,31.71,9,3,C:/Windows/System32/config.sys,user,0,explorer.exe,0
2025-05-02 13:00:00,9.21,10.9,10,3,/etc/passwd,user,0,explorer.exe,0
2025-05-02 06:00:00,25.44,39.47,2,1,/etc/passwd,user,0,explorer.exe,0
